source_file,source_sha256,pair,event1,event2,n,east_km,north_km,depth_diff_km,event2_minus_event1_origin_time_shift_s,horizontal_km,separation_3d_km,east_sigma_km,north_sigma_km,depth_sigma_km,horizontal_p16_km,horizontal_p50_km,horizontal_p84_km,separation_3d_p16_km,separation_3d_p50_km,separation_3d_p84_km,separation_3d_minus_sigma_km,separation_3d_plus_sigma_km,event2_minus_event1_origin_time_shift_p16_s,event2_minus_event1_origin_time_shift_p50_s,event2_minus_event1_origin_time_shift_p84_s,event2_minus_event1_origin_time_shift_sigma_s,median_abs_fit_residual_s,residual_rms_s,bootstrap_iterations,location_reference,centroid_location_mode,phase_set,relative_location_depth_mode,status
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.8_workbook_20260912_195737/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,8c8c1dee1e9b33b25df341202473a58fa3ab377e7bfb07c6fb4dd2a5bcdffce0,P112,716,852,5,0.8833961299735338,0.39594452967180116,0.0,-1.6936197428748714,0.9680706549778484,0.9680706549778484,0.2655651027393928,0.09309383514822234,0.0,0.7212985653875017,0.9679115834945541,0.9680706549778484,0.7212985653875017,0.9679115834945541,0.9680706549778484,0.24661301810705238,0.0001590714832943041,-1.693619742874875,-1.6936107205089492,-1.6936096053560694,0.0016602530812048445,1.0137256028240615e-05,0.03547423258840539,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.8_workbook_20260912_195737/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,8c8c1dee1e9b33b25df341202473a58fa3ab377e7bfb07c6fb4dd2a5bcdffce0,P123,718,854,11,-0.02379481009770812,1.1239115202454486,0.0,-2.429949738184244,1.1241633770622583,1.1241633770622586,0.31250795770261863,0.6728330347995531,0.0,0.7509215522396057,1.060345887661739,1.1241633770622586,0.7509215522396057,1.060345887661739,1.1241633770622586,0.30942433542213343,0.06381748940051946,-2.441451759998538,-2.434646468359567,-2.4299497381631054,0.007167916199819858,0.009535441470354337,0.05043822051057226,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.8_workbook_20260912_195737/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,8c8c1dee1e9b33b25df341202473a58fa3ab377e7bfb07c6fb4dd2a5bcdffce0,P140,719,857,4,-0.09011948663882718,0.41832513666632654,0.0,1.2231016944942037,0.42792223807480084,0.42792223807480084,0.7221670035649251,1.0531441491613729,0.0,0.427922238061415,0.42792223807480084,0.8433145494700497,0.427922238061415,0.42792223807480084,0.8433145494700497,1.338584798560305e-11,0.41539231139524885,1.2231016944829176,1.2231016944942037,1.2231016947092022,0.0024521101956033143,0.005044774479921573,0.007702694629953398,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.8_workbook_20260912_195737/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,8c8c1dee1e9b33b25df341202473a58fa3ab377e7bfb07c6fb4dd2a5bcdffce0,P145,715,860,8,0.10286726480264075,0.15952017299651455,0.0,-5.8043496818373495,0.18981137942919687,0.18981137942919687,0.20889764402693925,0.19320728773117737,0.0,0.18981137868041795,0.20706149219095524,0.27102227166841136,0.18981137868041795,0.20706149219095524,0.27102227166841136,0.01725011351053729,0.06396077947745613,-5.807789548919871,-5.806406397879208,-5.804349681773971,0.002641118287891885,0.003844192828291644,0.010086661233299628,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.8_workbook_20260912_195737/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,8c8c1dee1e9b33b25df341202473a58fa3ab377e7bfb07c6fb4dd2a5bcdffce0,P321,720,905,14,-0.021182988899593018,0.10575754566247798,0.0,-4.3748764542930285,0.1078581359159864,0.1078581359159864,0.05033632565403752,0.061156866670539684,0.0,0.09232976694158601,0.1078581359159864,0.12798806825307016,0.09232976694158601,0.1078581359159864,0.12798806825307016,0.015528368974400394,0.020129932337083753,-4.376798458592723,-4.374871900595368,-4.372977357276294,0.002431226063180006,0.003130224138093626,0.014204463759394121,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.8_workbook_20260912_195737/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,8c8c1dee1e9b33b25df341202473a58fa3ab377e7bfb07c6fb4dd2a5bcdffce0,P355,729,829,14,0.15432236866924298,0.07075073298271284,0.0,-1.3031021671985314,0.1697676638505604,0.1697676638505604,0.17434052913905923,0.15259467639168783,0.0,0.11469303530956426,0.1697676638505604,0.20861950077563052,0.11469303530956426,0.1697676638505604,0.20861950077563052,0.05507462854099615,0.038851836925070105,-1.3041622157182382,-1.3021699310891126,-1.2980185414748102,0.0029928272212522856,0.006181131798244439,0.01622631223461665,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.875_workbook_20260912_163314/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,7f32cef1f1a5ba0ee80c8658ad1c7ba3f7349a9d5ba06bbcf16bc125149d005f,P30,723,739,13,0.12619034363610118,0.20692789440750742,0.0,1.9442412594553686,0.2423698750070269,0.2423698750070269,0.06444264171647819,0.07530070932632632,0.0,0.23986355606282278,0.2458830721957998,0.2948793446845575,0.23986355606282278,0.2458830721957998,0.2948793446845575,0.006019516132977021,0.04899627248875771,1.9406617900360634,1.9427907942655203,1.9443332816429364,0.0017360754027545453,0.0028977924607694024,0.006532256688147271,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.875_workbook_20260912_163314/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,7f32cef1f1a5ba0ee80c8658ad1c7ba3f7349a9d5ba06bbcf16bc125149d005f,P31,723,757,10,-0.20375948958612777,-0.1561778477257847,0.0,1.7919262758302295,0.2567283578350037,0.2567283578350037,0.15218695927935544,0.17373765794707394,0.0,0.11753552459686047,0.246106812363746,0.27010500382979113,0.11753552459686047,0.246106812363746,0.27010500382979113,0.12857128776688553,0.02399819146604512,1.7902899540219424,1.7926883142580452,1.7932700942322204,0.0020294939483811248,0.0030768635855503543,0.008257621753111321,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.875_workbook_20260912_163314/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,7f32cef1f1a5ba0ee80c8658ad1c7ba3f7349a9d5ba06bbcf16bc125149d005f,P33,725,749,9,-0.47239710964976644,-0.12975867722480883,0.0,0.6347002293402562,0.4898942166637463,0.4898942166637463,0.29265770080068754,0.6670737343499379,0.0,0.44775237569477716,0.4898942166637463,0.7381181020204246,0.44775237569477716,0.4898942166637463,0.7381181020204246,0.04214184096896911,0.24822388535667833,0.6296891696946728,0.6347002293402562,0.6362734747665474,0.005259660320853148,0.002117086613486056,0.034088493375510405,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.875_workbook_20260912_163314/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,7f32cef1f1a5ba0ee80c8658ad1c7ba3f7349a9d5ba06bbcf16bc125149d005f,P34,726,753,16,0.07668358411082266,0.029401426368995676,0.0,0.754103466329126,0.08212682840955864,0.08212682840955864,0.0634839800861759,0.06367613556240379,0.0,0.08208459184645747,0.08953037699617662,0.13657754586951804,0.08208459184645747,0.08953037699617662,0.13657754586951804,0.00744578514971915,0.04704716887334141,0.7524906702107236,0.7538010044802079,0.7550447368974309,0.0014923775008588063,0.0021210815906389222,0.007551029713279588,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.875_workbook_20260912_163314/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,7f32cef1f1a5ba0ee80c8658ad1c7ba3f7349a9d5ba06bbcf16bc125149d005f,P35,727,752,10,0.06003302398506205,0.20914113521009425,0.0,3.0039467111968072,0.21758671468120006,0.21758671468120006,0.08632823158223725,0.11751816502345251,0.0,0.16452106992537355,0.21758671468120006,0.25489018761106497,0.16452106992537355,0.21758671468120006,0.25489018761106497,0.05306564475582651,0.03730347292986491,3.003511673527013,3.004804788982687,3.0055912736138644,0.0012470302463974616,0.0014893384064516935,0.005700784237150834,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.875_workbook_20260912_163314/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,7f32cef1f1a5ba0ee80c8658ad1c7ba3f7349a9d5ba06bbcf16bc125149d005f,P37,731,747,17,0.4215401904496878,0.46291502425524855,0.0,-1.4034109359817037,0.6260882141085203,0.6260882141085203,0.17204288946780638,0.2596081663191323,0.0,0.5499135851455935,0.6260882141085203,0.6679306046266689,0.5499135851455935,0.6260882141085203,0.6679306046266689,0.07617462896292682,0.04184239051814853,-1.4146903957722663,-1.407888542620864,-1.4030683492969036,0.006444044712212137,0.007549859289381629,0.02061906952615093,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.875_workbook_20260912_163314/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,7f32cef1f1a5ba0ee80c8658ad1c7ba3f7349a9d5ba06bbcf16bc125149d005f,P38,732,750,23,0.21058170832462864,-0.1567332769940455,0.0,0.6099885584701193,0.2625070970435107,0.2625070970435107,0.07642443239763724,0.05856170962202419,0.0,0.23519603873295689,0.2717165121778826,0.33832930001768885,0.23519603873295689,0.2717165121778826,0.33832930001768885,0.03652047344492573,0.06661278783980623,0.607883432506738,0.6104019321438806,0.6133604809189029,0.0029835111312237223,0.006278042654858445,0.023814480272677525,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.875_workbook_20260912_163314/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,7f32cef1f1a5ba0ee80c8658ad1c7ba3f7349a9d5ba06bbcf16bc125149d005f,P39,733,745,10,-0.030734717355532362,-1.0695552148287282,0.0,-2.131960710816754,1.069996719816585,1.069996719816585,0.22237049211005297,0.34523370658023833,0.0,1.0548584667840242,1.069996719816585,1.2164743979962833,1.0548584667840242,1.069996719816585,1.2164743979962833,0.015138253032560778,0.14647767817969837,-2.139763642551734,-2.131960710816754,-2.1310368395814185,0.004019667557724544,0.00398130149058255,0.015664868569312457,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.875_workbook_20260912_163314/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,7f32cef1f1a5ba0ee80c8658ad1c7ba3f7349a9d5ba06bbcf16bc125149d005f,P51,718,848,7,-0.06563166578774426,-0.020055337125868822,0.0,-4.497358807969033,0.06862748794256142,0.06862748794256142,0.0989451593827888,0.1252475555631846,0.0,0.031717214263428835,0.06862748794256142,0.16245196599041017,0.031717214263428835,0.06862748794256142,0.16245196599041017,0.036910273679132584,0.09382447804784876,-4.497547683871432,-4.496262174042867,-4.494986830912987,0.001538902579063318,0.002371977709286443,0.010532727967468077,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.875_workbook_20260912_163314/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,7f32cef1f1a5ba0ee80c8658ad1c7ba3f7349a9d5ba06bbcf16bc125149d005f,P79,720,845,9,-0.1489088358820574,-0.12439457116170734,0.0,-2.956485556043136,0.1940305407358712,0.1940305407358712,0.052008502148236414,0.05352199478263965,0.0,0.1513385212193761,0.19403054084229515,0.221368515604582,0.1513385212193761,0.19403054084229515,0.221368515604582,0.04269201962291905,0.02733797476228686,-2.9570618145332017,-2.956183703787678,-2.9551566243957055,0.0014199806615464614,0.0013518039379912744,0.011299046859557545,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.875_workbook_20260912_163314/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,7f32cef1f1a5ba0ee80c8658ad1c7ba3f7349a9d5ba06bbcf16bc125149d005f,P112,716,852,5,0.8833961299735338,0.39594452967180116,0.0,-1.6936197428748714,0.9680706549778484,0.9680706549778484,0.2705918936508512,0.09595242973461746,0.0,0.7354920072839054,0.9679115834945541,0.9680706549778484,0.7354920072839054,0.9679115834945541,0.9680706549778484,0.23241957621064868,0.0001590714832943041,-1.693619742874875,-1.6936096445246458,-1.6936096053560694,0.0017699605452135933,1.0137256028240615e-05,0.03547423258840539,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.875_workbook_20260912_163314/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,7f32cef1f1a5ba0ee80c8658ad1c7ba3f7349a9d5ba06bbcf16bc125149d005f,P123,718,854,9,-0.02379481105977223,1.1239115161289166,0.0,-2.429949738243389,1.1241633729670124,1.1241633729670124,0.1765979722930711,0.385835409243272,0.0,0.5222962947735956,1.1217766386813426,1.1448858990270312,0.5222962947735956,1.1217766386813426,1.1448858990270312,0.599480343907747,0.02310926034568861,-2.44145176000103,-2.4336726563296,-2.4299428584921805,0.006432289616096904,0.009535441459683006,0.05046566901433889,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.875_workbook_20260912_163314/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,7f32cef1f1a5ba0ee80c8658ad1c7ba3f7349a9d5ba06bbcf16bc125149d005f,P140,719,857,3,,,,,,,,,,,,,,,,,,,,,,,,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,insufficient_no_pkikp_measurements
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.875_workbook_20260912_163314/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,7f32cef1f1a5ba0ee80c8658ad1c7ba3f7349a9d5ba06bbcf16bc125149d005f,P145,715,860,4,0.0862712078868133,0.2088094158416598,0.0,-5.807772112020863,0.2259293992697386,0.2259293992697386,0.050063011444171156,0.044048502270148386,0.0,0.22592939925701286,0.22600653395985623,0.22622808051454354,0.22592939925701286,0.22600653395985623,0.22622808051454354,7.713470284337332e-05,0.000221546554687313,-5.807789549114103,-5.807789548482947,-5.798851843933981,0.0035003661030159937,1.7436808524249302e-05,0.009006653970683384,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.875_workbook_20260912_163314/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,7f32cef1f1a5ba0ee80c8658ad1c7ba3f7349a9d5ba06bbcf16bc125149d005f,P321,720,905,11,-0.03174921855995494,0.09613620450384275,0.0,-4.373938835596272,0.10124318592168295,0.10124318592168295,0.04203114949361875,0.03670587609266524,0.0,0.09381141024986073,0.1090967062698795,0.13614881867051315,0.09381141024986073,0.1090967062698795,0.13614881867051315,0.015285296020018768,0.027052112400633654,-4.374425800313338,-4.373318209606989,-4.3719280377612995,0.0016171882920438224,0.0014494813816712032,0.011599415300250186,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
/Users/jvidale/Documents/GitHub/Array_codes/Repeater_sim/outputs/multiphase_median_cc0.875_workbook_20260912_163314/median_relative_location_offsets_no_pkikp_with_bootstrap_uncertainty.csv,7f32cef1f1a5ba0ee80c8658ad1c7ba3f7349a9d5ba06bbcf16bc125149d005f,P355,729,829,7,-0.521945908293498,-0.4248277738645312,0.0,-1.298096735242936,0.6729830374021457,0.6729830374021457,0.13416280414656667,0.21717114038122715,0.0,0.6729830374021457,0.6851591720095456,0.7300157274694039,0.6729830374021457,0.6851591720095456,0.7300157274694039,0.012176134607399858,0.04485655545985834,-1.298138847076043,-1.298110889815472,-1.2971138427579108,0.0010854079064042817,0.0011760559695675205,0.022854539200960183,200,relocated_centroid,fixed_depth,no_pkikp,fixed_common,
